Country,Country code,State,State code,State type,Date,Category,Subcategory,Variable,Unit,Value
India,IND,Sikkim,SK,state,01-03-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-03-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-03-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-03-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-03-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-03-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-03-2019,Power sector emissions,Fuel,Hydro,%,9.41
India,IND,Sikkim,SK,state,01-03-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-03-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-03-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-03-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-03-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-04-2019,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-04-2019,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-04-2019,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-04-2019,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-04-2019,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-04-2019,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-04-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-04-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-04-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-04-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-04-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-04-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-04-2019,Power sector emissions,Fuel,Hydro,%,17.62
India,IND,Sikkim,SK,state,01-04-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-04-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-04-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-04-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-04-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-05-2019,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-05-2019,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-05-2019,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-05-2019,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-05-2019,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-05-2019,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-05-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-05-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-05-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-05-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-05-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-05-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-05-2019,Power sector emissions,Fuel,Hydro,%,30.08
India,IND,Sikkim,SK,state,01-05-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-05-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-05-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-05-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-05-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-06-2019,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-06-2019,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-06-2019,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-06-2019,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-06-2019,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-06-2019,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-06-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-06-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-06-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-06-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-06-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-06-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-06-2019,Power sector emissions,Fuel,Hydro,%,34.08
India,IND,Sikkim,SK,state,01-06-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-06-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-06-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-06-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-06-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-07-2019,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-07-2019,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-07-2019,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-07-2019,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-07-2019,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-07-2019,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-07-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-07-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-07-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-07-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-07-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-07-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-07-2019,Power sector emissions,Fuel,Hydro,%,39.09
India,IND,Sikkim,SK,state,01-07-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-07-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-07-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-07-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-07-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-08-2019,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-08-2019,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-08-2019,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-08-2019,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-08-2019,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-08-2019,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-08-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-08-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-08-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-08-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-08-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-08-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-08-2019,Power sector emissions,Fuel,Hydro,%,36.32
India,IND,Sikkim,SK,state,01-08-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-08-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-08-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-08-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-08-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-09-2019,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-09-2019,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-09-2019,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-09-2019,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-09-2019,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-09-2019,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-09-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-09-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-09-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-09-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-09-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-09-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-09-2019,Power sector emissions,Fuel,Hydro,%,38.37
India,IND,Sikkim,SK,state,01-09-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-09-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-09-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-09-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-09-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-10-2019,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-10-2019,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-10-2019,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-10-2019,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-10-2019,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-10-2019,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-10-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-10-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-10-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-10-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-10-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-10-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-10-2019,Power sector emissions,Fuel,Hydro,%,27.22
India,IND,Sikkim,SK,state,01-10-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-10-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-10-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-10-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-10-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-11-2019,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-11-2019,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-11-2019,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-11-2019,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-11-2019,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-11-2019,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-11-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-11-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-11-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-11-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-11-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-11-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-11-2019,Power sector emissions,Fuel,Hydro,%,12.88
India,IND,Sikkim,SK,state,01-11-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-11-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-11-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-11-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-11-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-12-2019,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-12-2019,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-12-2019,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-12-2019,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-12-2019,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-12-2019,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-12-2019,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-12-2019,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-12-2019,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-12-2019,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-12-2019,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-12-2019,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-12-2019,Power sector emissions,Fuel,Hydro,%,8.8
India,IND,Sikkim,SK,state,01-12-2019,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-12-2019,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-12-2019,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-12-2019,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-12-2019,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-01-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-01-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-01-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-01-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-01-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-01-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-01-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-01-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-01-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-01-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-01-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-01-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-01-2020,Power sector emissions,Fuel,Hydro,%,7.33
India,IND,Sikkim,SK,state,01-01-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-01-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-01-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-01-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-01-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-02-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-02-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-02-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-02-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-02-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-02-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-02-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-02-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-02-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-02-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-02-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-02-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-02-2020,Power sector emissions,Fuel,Hydro,%,6.17
India,IND,Sikkim,SK,state,01-02-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-02-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-02-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-02-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-02-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-03-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-03-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-03-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-03-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-03-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-03-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-03-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-03-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-03-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-03-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-03-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-03-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-03-2020,Power sector emissions,Fuel,Hydro,%,8.29
India,IND,Sikkim,SK,state,01-03-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-03-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-03-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-03-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-03-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-04-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-04-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-04-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-04-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-04-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-04-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-04-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-04-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-04-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-04-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-04-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-04-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-04-2020,Power sector emissions,Fuel,Hydro,%,13.73
India,IND,Sikkim,SK,state,01-04-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-04-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-04-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-04-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-04-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-05-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-05-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-05-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-05-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-05-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-05-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-05-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-05-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-05-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-05-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-05-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-05-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-05-2020,Power sector emissions,Fuel,Hydro,%,25.74
India,IND,Sikkim,SK,state,01-05-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-05-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-05-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-05-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-05-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-06-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-06-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-06-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-06-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-06-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-06-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-06-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-06-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-06-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-06-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-06-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-06-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-06-2020,Power sector emissions,Fuel,Hydro,%,38.16
India,IND,Sikkim,SK,state,01-06-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-06-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-06-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-06-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-06-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-07-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-07-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-07-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-07-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-07-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-07-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-07-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-07-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-07-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-07-2020,Power sector emissions,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-07-2020,Power sector emissions,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-07-2020,Power sector emissions,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-07-2020,Power sector emissions,Fuel,Hydro,%,38.9
India,IND,Sikkim,SK,state,01-07-2020,Power sector emissions,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-07-2020,Power sector emissions,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-07-2020,Power sector emissions,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-07-2020,Power sector emissions,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-07-2020,Power sector emissions,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-08-2020,Electricity generation,Fuel,Bioenergy,%,0
India,IND,Sikkim,SK,state,01-08-2020,Electricity generation,Fuel,Coal,%,0
India,IND,Sikkim,SK,state,01-08-2020,Electricity generation,Fuel,Gas,%,0
India,IND,Sikkim,SK,state,01-08-2020,Electricity generation,Fuel,Hydro,%,100
India,IND,Sikkim,SK,state,01-08-2020,Electricity generation,Fuel,Nuclear,%,0
India,IND,Sikkim,SK,state,01-08-2020,Electricity generation,Fuel,Other Fossil,%,0
India,IND,Sikkim,SK,state,01-08-2020,Electricity generation,Fuel,Other Renewables,%,0
India,IND,Sikkim,SK,state,01-08-2020,Electricity generation,Fuel,Solar,%,0
India,IND,Sikkim,SK,state,01-08-2020,Electricity generation,Fuel,Wind,%,0
India,IND,Sikkim,SK,state,01-08-2020,Power sector emissions,Fuel,Bioenergy,%,0
